#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group
9	38824545	38828545	ENSMUSG00000044798.7	.	+	38824545	38828545	0	1	4000	38824542	cluster_5
9	68651786	68655786	ENSMUSG00000032238.17	.	+	68651786	68655786	0	1	4000	68651780	cluster_5
17	7943614	7947614	ENSMUSG00000073471.3	.	+	7943614	7947614	0	1	4000	7943607	cluster_5
13	34651486	34655486	ENSMUSG00000021411.16	.	-	34651486	34655486	0	1	4000	34651483	cluster_5
1	99770765	99774765	ENSMUSG00000067028.11	.	+	99770765	99774765	0	1	4000	99770756	cluster_5
14	34598142	34602142	ENSMUSG00000021799.9	.	-	34598142	34602142	0	1	4000	34598139	cluster_5
14	32597407	32601407	ENSMUSG00000041730.14	.	+	32597407	32601407	0	1	4000	32597404	cluster_5
7	37771641	37775641	ENSMUSG00000043456.16	.	-	37771641	37775641	0	1	4000	37771638	cluster_5
6	124909705	124913705	ENSMUSG00000030124.2	.	-	124909705	124913705	0	1	4000	124909704	cluster_5
10	88883992	88887992	ENSMUSG00000020062.7	.	+	88883992	88887992	0	1	4000	88883984	cluster_5
12	103354001	103358001	ENSMUSG00000021200.14	.	-	103354001	103358001	0	1	4000	103354000	cluster_5
10	128366997	128370997	ENSMUSG00000039914.6	.	-	128366997	128370997	0	1	4000	128366996	cluster_5
10	81498132	81502132	ENSMUSG00000044199.6	.	-	81498132	81502132	0	1	4000	81498124	cluster_5
17	36284490	36288490	ENSMUSG00000023083.7	.	-	36284490	36288490	0	1	4000	36284487	cluster_5
4	127328844	127332844	ENSMUSG00000042367.12	.	-	127328844	127332844	0	1	4000	127328843	cluster_5
X	38108907	38112907	ENSMUSG00000071766.12	.	-	38108907	38112907	0	1	4000	38108904	cluster_5
18	61103572	61107572	ENSMUSG00000024621.15	.	+	61103572	61107572	0	1	4000	61103566	cluster_5
7	103892485	103896485	ENSMUSG00000063615.6	.	-	103892485	103896485	0	1	4000	103892484	cluster_5
4	3971595	3975595	ENSMUSG00000068240.5	.	-	3971595	3975595	0	1	4000	3971592	cluster_5
3	136324066	136328066	ENSMUSG00000037922.13	.	-	136324066	136328066	0	1	4000	136324065	cluster_5
10	4480502	4484502	ENSMUSG00000019767.12	.	+	4480502	4484502	0	1	4000	4480498	cluster_5
3	92924230	92928230	ENSMUSG00000054325.5	.	-	92924230	92928230	0	1	4000	92924221	cluster_5
16	96190257	96194257	ENSMUSG00000045275.15	.	-	96190257	96194257	0	1	4000	96190248	cluster_5
19	5724317	5728317	ENSMUSG00000024937.14	.	-	5724317	5728317	0	1	4000	5724312	cluster_5
15	36176099	36180099	ENSMUSG00000037617.12	.	+	36176099	36180099	0	1	4000	36176096	cluster_5
13	66902914	66906914	ENSMUSG00000074826.10	.	+	66902914	66906914	0	1	4000	66902908	cluster_5
3	84478429	84482429	ENSMUSG00000041842.15	.	-	84478429	84482429	0	1	4000	84478421	cluster_5
18	37753731	37757731	ENSMUSG00000102742.1	.	+	37753731	37757731	0	1	4000	37753728	cluster_5
5	15655059	15659059	ENSMUSG00000069720.4	.	-	15655059	15659059	0	1	4000	15655058	cluster_5
16	58717070	58721070	ENSMUSG00000047293.7	.	-	58717070	58721070	0	1	4000	58717065	cluster_5
4	52987272	52991272	ENSMUSG00000015242.14	.	+	52987272	52991272	0	1	4000	52987267	cluster_5
2	69209073	69213073	ENSMUSG00000005232.11	.	+	69209073	69213073	0	1	4000	69209067	cluster_5
6	42432535	42436535	ENSMUSG00000048284.4	.	+	42432535	42436535	0	1	4000	42432531	cluster_5
2	33638511	33642511	ENSMUSG00000038765.13	.	-	33638511	33642511	0	1	4000	33638508	cluster_5
6	145612319	145616319	ENSMUSG00000054966.13	.	-	145612319	145616319	0	1	4000	145612318	cluster_5
10	34094519	34098519	ENSMUSG00000049872.8	.	-	34094519	34098519	0	1	4000	34094516	cluster_5
5	145030754	145034754	ENSMUSG00000061707.5	.	-	145030754	145034754	0	1	4000	145030753	cluster_5
7	104977126	104981126	ENSMUSG00000094531.3	.	-	104977126	104981126	0	1	4000	104977125	cluster_5
9	44801072	44805072	ENSMUSG00000039438.7	.	-	44801072	44805072	0	1	4000	44801068	cluster_5
6	122624410	122628410	ENSMUSG00000046323.8	.	+	122624410	122628410	0	1	4000	122624409	cluster_5
4	135118652	135122652	ENSMUSG00000070691.10	.	+	135118652	135122652	0	1	4000	135118651	cluster_5
2	179440431	179444431	ENSMUSG00000000305.12	.	+	179440431	179444431	0	1	4000	179440430	cluster_5
11	99581654	99585654	ENSMUSG00000075567.4	.	-	99581654	99585654	0	1	4000	99581645	cluster_5
9	37611722	37615722	ENSMUSG00000001948.10	.	-	37611722	37615722	0	1	4000	37611719	cluster_5
4	43379979	43383979	ENSMUSG00000035969.15	.	+	43379979	43383979	0	1	4000	43379975	cluster_5
10	83532140	83536140	ENSMUSG00000020256.14	.	-	83532140	83536140	0	1	4000	83532132	cluster_5
9	108912619	108916619	ENSMUSG00000025652.6	.	+	108912619	108916619	0	1	4000	108912618	cluster_5
11	77460411	77464411	ENSMUSG00000020836.15	.	+	77460411	77464411	0	1	4000	77460404	cluster_5
2	58050864	58054864	ENSMUSG00000026830.9	.	-	58050864	58054864	0	1	4000	58050859	cluster_5
14	123625144	123629144	ENSMUSG00000000197.8	.	-	123625144	123629144	0	1	4000	123625143	cluster_5
10	112269121	112273121	ENSMUSG00000035681.7	.	+	112269121	112273121	0	1	4000	112269120	cluster_5
6	55374295	55378295	ENSMUSG00000004654.6	.	+	55374295	55378295	0	1	4000	55374290	cluster_5
11	119391100	119395100	ENSMUSG00000070327.14	.	+	119391100	119395100	0	1	4000	119391099	cluster_5
2	68654486	68658486	ENSMUSG00000079324.11	.	+	68654486	68658486	0	1	4000	68654480	cluster_5
7	4769302	4773302	ENSMUSG00000092518.9	.	-	4769302	4773302	0	1	4000	4769298	cluster_5
13	117206536	117210536	ENSMUSG00000021728.8	.	+	117206536	117210536	0	1	4000	117206535	cluster_5
11	79528609	79532609	ENSMUSG00000078771.10	.	-	79528609	79532609	0	1	4000	79528602	cluster_5
9	50553181	50557181	ENSMUSG00000032066.9	.	-	50553181	50557181	0	1	4000	50553176	cluster_5
17	55947500	55951500	ENSMUSG00000062101.12	.	-	55947500	55951500	0	1	4000	55947495	cluster_5
4	102976606	102980606	ENSMUSG00000028523.14	.	+	102976606	102980606	0	1	4000	102976605	cluster_5
4	148158621	148162621	ENSMUSG00000041556.8	.	+	148158621	148162621	0	1	4000	148158620	cluster_5
6	125065920	125069920	ENSMUSG00000067714.13	.	+	125065920	125069920	0	1	4000	125065919	cluster_5
19	10837727	10841727	ENSMUSG00000024737.2	.	+	10837727	10841727	0	1	4000	10837726	cluster_5
5	107505621	107509621	ENSMUSG00000106631.1	.	+	107505621	107509621	0	1	4000	107505620	cluster_5
6	3496298	3500298	ENSMUSG00000044156.14	.	-	3496298	3500298	0	1	4000	3496295	cluster_5
9	53848164	53852164	ENSMUSG00000042045.6	.	+	53848164	53852164	0	1	4000	53848159	cluster_5
14	69188638	69192638	ENSMUSG00000022061.8	.	+	69188638	69192638	0	1	4000	69188632	cluster_5
14	51916425	51920425	ENSMUSG00000008813.13	.	+	51916425	51920425	0	1	4000	51916420	cluster_5
10	32888462	32892462	ENSMUSG00000069670.8	.	-	32888462	32892462	0	1	4000	32888459	cluster_5
2	156885192	156889192	ENSMUSG00000027636.11	.	-	156885192	156889192	0	1	4000	156885191	cluster_5
18	48043335	48047335	ENSMUSG00000059040.4	.	+	48043335	48047335	0	1	4000	48043331	cluster_5
3	92707074	92711074	ENSMUSG00000068889.1	.	-	92707074	92711074	0	1	4000	92707065	cluster_5
1	172588568	172592568	ENSMUSG00000053318.7	.	-	172588568	172592568	0	1	4000	172588567	cluster_5
9	107973505	107977505	ENSMUSG00000032596.14	.	+	107973505	107977505	0	1	4000	107973504	cluster_5
15	27679579	27683579	ENSMUSG00000056069.10	.	-	27679579	27683579	0	1	4000	27679577	cluster_5
2	25397351	25401351	ENSMUSG00000015094.16	.	+	25397351	25401351	0	1	4000	25397349	cluster_5
7	102081116	102085116	ENSMUSG00000100254.1	.	+	102081116	102085116	0	1	4000	102081115	cluster_5
19	33959187	33963187	ENSMUSG00000024768.5	.	+	33959187	33963187	0	1	4000	33959184	cluster_5
3	107099146	107103146	ENSMUSG00000040724.5	.	+	107099146	107103146	0	1	4000	107099145	cluster_5
15	79656956	79660956	ENSMUSG00000042564.13	.	-	79656956	79660956	0	1	4000	79656949	cluster_5
3	96291969	96295969	ENSMUSG00000015947.10	.	-	96291969	96295969	0	1	4000	96291960	cluster_5
6	40949870	40953870	ENSMUSG00000063252.6	.	-	40949870	40953870	0	1	4000	40949866	cluster_5
7	98487283	98491283	ENSMUSG00000090958.2	.	+	98487283	98491283	0	1	4000	98487274	cluster_5
6	129178615	129182615	ENSMUSG00000030157.5	.	+	129178615	129182615	0	1	4000	129178614	cluster_5
15	31563389	31567389	ENSMUSG00000022235.15	.	+	31563389	31567389	0	1	4000	31563386	cluster_5
3	138339775	138343775	ENSMUSG00000074206.7	.	+	138339775	138343775	0	1	4000	138339774	cluster_5
14	7448917	7452917	ENSMUSG00000091227.1	.	-	7448917	7452917	0	1	4000	7448910	cluster_5
3	92763065	92767065	ENSMUSG00000049593.8	.	-	92763065	92767065	0	1	4000	92763056	cluster_5
13	27092190	27096190	ENSMUSG00000057170.6	.	+	27092190	27096190	0	1	4000	27092188	cluster_5
15	84165837	84169837	ENSMUSG00000041653.5	.	+	84165837	84169837	0	1	4000	84165829	cluster_5
11	79528589	79532589	ENSMUSG00000070354.13	.	-	79528589	79532589	0	1	4000	79528582	cluster_5
1	139375100	139379100	ENSMUSG00000063681.14	.	-	139375100	139379100	0	1	4000	139375099	cluster_5
X	41398854	41402854	ENSMUSG00000001986.16	.	+	41398854	41402854	0	1	4000	41398850	cluster_5
7	4969168	4973168	ENSMUSG00000085272.7	.	-	4969168	4973168	0	1	4000	4969164	cluster_5
4	32600760	32604760	ENSMUSG00000051056.5	.	-	32600760	32604760	0	1	4000	32600757	cluster_5
10	21375291	21379291	ENSMUSG00000037542.13	.	+	21375291	21379291	0	1	4000	21375289	cluster_5
17	48452901	48456901	ENSMUSG00000043592.15	.	+	48452901	48456901	0	1	4000	48452897	cluster_5
X	49461945	49465945	ENSMUSG00000036198.12	.	+	49461945	49465945	0	1	4000	49461941	cluster_5
5	29476470	29480470	ENSMUSG00000001566.9	.	-	29476470	29480470	0	1	4000	29476468	cluster_5
7	28435447	28439447	ENSMUSG00000060791.15	.	+	28435447	28439447	0	1	4000	28435445	cluster_5
17	29316877	29320877	ENSMUSG00000024011.16	.	+	29316877	29320877	0	1	4000	29316875	cluster_5
9	110745145	110749145	ENSMUSG00000032492.14	.	-	110745145	110749145	0	1	4000	110745144	cluster_5
3	107553073	107557073	ENSMUSG00000055891.7	.	-	107553073	107557073	0	1	4000	107553072	cluster_5
10	117290868	117294868	ENSMUSG00000069515.6	.	-	117290868	117294868	0	1	4000	117290867	cluster_5
13	23094976	23098976	ENSMUSG00000115697.2	.	+	23094976	23098976	0	1	4000	23094974	cluster_5
2	163085855	163089855	ENSMUSG00000070708.5	.	-	163085855	163089855	0	1	4000	163085854	cluster_5
13	23620558	23624558	ENSMUSG00000051627.3	.	-	23620558	23624558	0	1	4000	23620556	cluster_5
4	130277205	130281205	ENSMUSG00000023232.17	.	-	130277205	130281205	0	1	4000	130277204	cluster_5
11	54368652	54372652	ENSMUSG00000020332.7	.	+	54368652	54372652	0	1	4000	54368647	cluster_5
2	164314751	164318751	ENSMUSG00000017000.2	.	+	164314751	164318751	0	1	4000	164314750	cluster_5
6	125213551	125217551	ENSMUSG00000030337.16	.	+	125213551	125217551	0	1	4000	125213550	cluster_5
14	73659225	73663225	ENSMUSG00000096463.1	.	+	73659225	73663225	0	1	4000	73659218	cluster_5
13	41845684	41849684	ENSMUSG00000058022.14	.	-	41845684	41849684	0	1	4000	41845680	cluster_5
6	146500223	146504223	ENSMUSG00000030287.15	.	-	146500223	146504223	0	1	4000	146500222	cluster_5
11	53455110	53459110	ENSMUSG00000072963.2	.	-	53455110	53459110	0	1	4000	53455105	cluster_5
14	51144785	51148785	ENSMUSG00000035896.5	.	-	51144785	51148785	0	1	4000	51144780	cluster_5
16	10810915	10814915	ENSMUSG00000079740.1	.	+	10810915	10814915	0	1	4000	10810914	cluster_5
2	152516255	152520255	ENSMUSG00000074679.3	.	+	152516255	152520255	0	1	4000	152516254	cluster_5
9	99449475	99453475	ENSMUSG00000046242.8	.	+	99449475	99453475	0	1	4000	99449466	cluster_5
13	96469198	96473198	ENSMUSG00000047117.12	.	-	96469198	96473198	0	1	4000	96469189	cluster_5
19	28833049	28837049	ENSMUSG00000024935.10	.	+	28833049	28837049	0	1	4000	28833047	cluster_5
4	135492790	135496790	ENSMUSG00000028801.14	.	+	135492790	135496790	0	1	4000	135492789	cluster_5
14	51121908	51125908	ENSMUSG00000021880.7	.	+	51121908	51125908	0	1	4000	51121903	cluster_5
19	6103782	6107782	ENSMUSG00000054999.2	.	+	6103782	6107782	0	1	4000	6103776	cluster_5
7	119182603	119186603	ENSMUSG00000066197.5	.	-	119182603	119186603	0	1	4000	119182602	cluster_5
18	61218482	61222482	ENSMUSG00000024575.15	.	+	61218482	61222482	0	1	4000	61218476	cluster_5
4	134252106	134256106	ENSMUSG00000050105.5	.	-	134252106	134256106	0	1	4000	134252105	cluster_5
14	55763962	55767962	ENSMUSG00000046908.5	.	+	55763962	55767962	0	1	4000	55763957	cluster_5
7	82171840	82175840	ENSMUSG00000030638.13	.	+	82171840	82175840	0	1	4000	82171832	cluster_5
2	91116144	91120144	ENSMUSG00000002100.15	.	+	91116144	91120144	0	1	4000	91116135	cluster_5
13	20792113	20796113	ENSMUSG00000021322.8	.	+	20792113	20796113	0	1	4000	20792111	cluster_5
6	117166535	117170535	ENSMUSG00000061353.11	.	+	117166535	117170535	0	1	4000	117166534	cluster_5
15	82405195	82409195	ENSMUSG00000094806.2	.	-	82405195	82409195	0	1	4000	82405187	cluster_5
9	41159697	41163697	ENSMUSG00000032020.15	.	-	41159697	41163697	0	1	4000	41159693	cluster_5
17	46252165	46256165	ENSMUSG00000071073.4	.	+	46252165	46256165	0	1	4000	46252161	cluster_5
6	87670193	87674193	ENSMUSG00000030051.10	.	-	87670193	87674193	0	1	4000	87670185	cluster_5
17	35565450	35569450	ENSMUSG00000039269.5	.	+	35565450	35569450	0	1	4000	35565447	cluster_5
6	116262222	116266222	ENSMUSG00000042213.17	.	+	116262222	116266222	0	1	4000	116262221	cluster_5
3	98628252	98632252	ENSMUSG00000038092.6	.	-	98628252	98632252	0	1	4000	98628243	cluster_5
18	65696268	65700268	ENSMUSG00000046610.14	.	+	65696268	65700268	0	1	4000	65696262	cluster_5
11	96363752	96367752	ENSMUSG00000018973.2	.	+	96363752	96367752	0	1	4000	96363743	cluster_5
6	18107061	18111061	ENSMUSG00000010796.11	.	-	18107061	18111061	0	1	4000	18107060	cluster_5
7	30749471	30753471	ENSMUSG00000046056.15	.	+	30749471	30753471	0	1	4000	30749468	cluster_5
7	142458809	142462809	ENSMUSG00000018819.10	.	+	142458809	142462809	0	1	4000	142458808	cluster_5
2	101647501	101651501	ENSMUSG00000061311.6	.	-	101647501	101651501	0	1	4000	101647500	cluster_5
18	52691679	52695679	ENSMUSG00000053624.3	.	+	52691679	52695679	0	1	4000	52691674	cluster_5
6	124739374	124743374	ENSMUSG00000072772.3	.	-	124739374	124743374	0	1	4000	124739373	cluster_5
14	77034904	77038904	ENSMUSG00000044350.14	.	-	77034904	77038904	0	1	4000	77034897	cluster_5
9	110878113	110882113	ENSMUSG00000049555.10	.	-	110878113	110882113	0	1	4000	110878112	cluster_5
19	36734653	36738653	ENSMUSG00000067279.2	.	-	36734653	36738653	0	1	4000	36734650	cluster_5
6	125229860	125233860	ENSMUSG00000038213.7	.	-	125229860	125233860	0	1	4000	125229859	cluster_5
2	104026361	104030361	ENSMUSG00000046085.7	.	-	104026361	104030361	0	1	4000	104026360	cluster_5
17	37281460	37285460	ENSMUSG00000061972.3	.	-	37281460	37285460	0	1	4000	37281457	cluster_5
14	51912158	51916158	ENSMUSG00000004558.15	.	-	51912158	51916158	0	1	4000	51912153	cluster_5
3	102780718	102784718	ENSMUSG00000027857.10	.	-	102780718	102784718	0	1	4000	102780717	cluster_5
8	123060942	123064942	ENSMUSG00000000738.18	.	+	123060942	123064942	0	1	4000	123060941	cluster_5
7	102875122	102879122	ENSMUSG00000073965.1	.	+	102875122	102879122	0	1	4000	102875121	cluster_5
17	37261749	37265749	ENSMUSG00000063660.4	.	-	37261749	37265749	0	1	4000	37261746	cluster_5
5	11592913	11596913	ENSMUSG00000091903.8	.	+	11592913	11596913	0	1	4000	11592912	cluster_5
7	13211020	13215020	ENSMUSG00000095629.2	.	+	13211020	13215020	0	1	4000	13211019	cluster_5
13	110355199	110359199	ENSMUSG00000046006.6	.	-	110355199	110359199	0	1	4000	110355198	cluster_5
15	78542685	78546685	ENSMUSG00000044933.3	.	-	78542685	78546685	0	1	4000	78542678	cluster_5
4	43728034	43732034	ENSMUSG00000028475.9	.	+	43728034	43732034	0	1	4000	43728030	cluster_5
2	63182287	63186287	ENSMUSG00000059742.10	.	-	63182287	63186287	0	1	4000	63182281	cluster_5
6	148442389	148446389	ENSMUSG00000030306.14	.	-	148442389	148446389	0	1	4000	148442388	cluster_5
14	55508445	55512445	ENSMUSG00000022212.15	.	+	55508445	55512445	0	1	4000	55508440	cluster_5
13	47042737	47046737	ENSMUSG00000021376.11	.	-	47042737	47046737	0	1	4000	47042733	cluster_5
15	75594628	75598628	ENSMUSG00000022579.10	.	+	75594628	75598628	0	1	4000	75594621	cluster_5
2	157345506	157349506	ENSMUSG00000027643.9	.	-	157345506	157349506	0	1	4000	157345505	cluster_5
17	24716057	24720057	ENSMUSG00000008482.8	.	-	24716057	24720057	0	1	4000	24716055	cluster_5
10	75558330	75562330	ENSMUSG00000046807.10	.	-	75558330	75562330	0	1	4000	75558323	cluster_5
2	120607520	120611520	ENSMUSG00000027286.16	.	-	120607520	120611520	0	1	4000	120607519	cluster_5
11	69338461	69342461	ENSMUSG00000043419.11	.	+	69338461	69342461	0	1	4000	69338455	cluster_5
5	103690374	103694374	ENSMUSG00000029313.18	.	+	103690374	103694374	0	1	4000	103690373	cluster_5
16	36365748	36369748	ENSMUSG00000071561.2	.	-	36365748	36369748	0	1	4000	36365745	cluster_5
X	36399280	36403280	ENSMUSG00000079642.2	.	+	36399280	36403280	0	1	4000	36399277	cluster_5
6	3986919	3990919	ENSMUSG00000029664.10	.	-	3986919	3990919	0	1	4000	3986916	cluster_5
7	79129018	79133018	ENSMUSG00000030606.8	.	-	79129018	79133018	0	1	4000	79129011	cluster_5
8	11699063	11703063	ENSMUSG00000031509.10	.	-	11699063	11703063	0	1	4000	11699062	cluster_5
9	54762748	54766748	ENSMUSG00000032291.8	.	+	54762748	54766748	0	1	4000	54762743	cluster_5
17	87918977	87922977	ENSMUSG00000093922.1	.	+	87918977	87922977	0	1	4000	87918969	cluster_5
13	102691558	102695558	ENSMUSG00000021624.9	.	+	102691558	102695558	0	1	4000	102691557	cluster_5
4	43838201	43842201	ENSMUSG00000111611.1	.	-	43838201	43842201	0	1	4000	43838197	cluster_5
1	160976585	160980585	ENSMUSG00000026715.12	.	+	160976585	160980585	0	1	4000	160976584	cluster_5
15	98787857	98791857	ENSMUSG00000022997.9	.	+	98787857	98791857	0	1	4000	98787848	cluster_5
2	89723012	89727012	ENSMUSG00000110819.1	.	-	89723012	89727012	0	1	4000	89723004	cluster_5
10	117280321	117284321	ENSMUSG00000069516.8	.	-	117280321	117284321	0	1	4000	117280320	cluster_5
7	103777698	103781698	ENSMUSG00000061626.6	.	-	103777698	103781698	0	1	4000	103777697	cluster_5
11	87402954	87406954	ENSMUSG00000007646.13	.	-	87402954	87406954	0	1	4000	87402946	cluster_5
18	89195431	89199431	ENSMUSG00000034028.15	.	+	89195431	89199431	0	1	4000	89195423	cluster_5
11	9046594	9050594	ENSMUSG00000040978.4	.	+	9046594	9050594	0	1	4000	9046585	cluster_5
7	3422195	3426195	ENSMUSG00000078815.8	.	+	3422195	3426195	0	1	4000	3422192	cluster_5
4	3183358	3187358	ENSMUSG00000115466.1	.	-	3183358	3187358	0	1	4000	3183355	cluster_5
19	46348302	46352302	ENSMUSG00000099655.2	.	-	46348302	46352302	0	1	4000	46348298	cluster_5
1	86424329	86428329	ENSMUSG00000036574.5	.	+	86424329	86428329	0	1	4000	86424321	cluster_5
11	47986969	47990969	ENSMUSG00000020354.15	.	-	47986969	47990969	0	1	4000	47986965	cluster_5
5	35581040	35585040	ENSMUSG00000029098.17	.	+	35581040	35585040	0	1	4000	35581037	cluster_5
14	7481762	7485762	ENSMUSG00000091617.8	.	-	7481762	7485762	0	1	4000	7481755	cluster_5
X	106581186	106585186	ENSMUSG00000073010.9	.	+	106581186	106585186	0	1	4000	106581185	cluster_5
2	180595790	180599790	ENSMUSG00000027570.15	.	+	180595790	180599790	0	1	4000	180595789	cluster_5
6	129340691	129344691	ENSMUSG00000053063.11	.	+	129340691	129344691	0	1	4000	129340690	cluster_5
5	88884818	88888818	ENSMUSG00000060961.14	.	+	88884818	88888818	0	1	4000	88884810	cluster_5
13	73676023	73680023	ENSMUSG00000021612.15	.	-	73676023	73680023	0	1	4000	73676016	cluster_5
5	73630526	73634526	ENSMUSG00000067206.3	.	-	73630526	73634526	0	1	4000	73630519	cluster_5
16	55836899	55840899	ENSMUSG00000035356.17	.	-	55836899	55840899	0	1	4000	55836894	cluster_5
6	122280882	122284882	ENSMUSG00000030114.8	.	-	122280882	122284882	0	1	4000	122280881	cluster_5
11	110966033	110970033	ENSMUSG00000051497.15	.	+	110966033	110970033	0	1	4000	110966032	cluster_5
X	139712481	139716481	ENSMUSG00000098559.1	.	-	139712481	139716481	0	1	4000	139712480	cluster_5
13	46416434	46420434	ENSMUSG00000038132.6	.	+	46416434	46420434	0	1	4000	46416430	cluster_5
16	3906689	3910689	ENSMUSG00000005983.15	.	-	3906689	3910689	0	1	4000	3906686	cluster_5
12	36251398	36255398	ENSMUSG00000020545.13	.	-	36251398	36255398	0	1	4000	36251395	cluster_5
8	45331216	45335216	ENSMUSG00000079057.4	.	-	45331216	45335216	0	1	4000	45331212	cluster_5
9	114980739	114984739	ENSMUSG00000050621.7	.	-	114980739	114984739	0	1	4000	114980738	cluster_5
2	101647532	101651532	ENSMUSG00000027165.16	.	-	101647532	101651532	0	1	4000	101647531	cluster_5
4	109232485	109236485	ENSMUSG00000028558.14	.	+	109232485	109236485	0	1	4000	109232484	cluster_5
19	29365390	29369390	ENSMUSG00000016495.12	.	-	29365390	29369390	0	1	4000	29365388	cluster_5
9	75304288	75308288	ENSMUSG00000032192.9	.	+	75304288	75308288	0	1	4000	75304281	cluster_5
2	130010349	130014349	ENSMUSG00000027401.9	.	+	130010349	130014349	0	1	4000	130010348	cluster_5
4	66402611	66406611	ENSMUSG00000028373.16	.	-	66402611	66406611	0	1	4000	66402605	cluster_5
1	130421009	130425009	ENSMUSG00000026401.15	.	-	130421009	130425009	0	1	4000	130421008	cluster_5
